,Date,repo,pulls_count, issue_comment_count, issues_count, review_comments_count, comments_count, commits_count,events_count, issue_events_count, releases_count, tags_count,contributors_count,,,,,
Data for presentation:,02/15/13 12:00 AM,make.mozilla.org,3,19,7,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/15/13 12:00 AM,mozmill-automation,0,4,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,bedrock,0,56,0,0,0,0,0,0,0,0,9,,,,,
Data for presentation:,02/15/13 12:00 AM,snippets-tests,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/15/13 12:00 AM,lightbeam,0,1,2,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/15/13 12:00 AM,picl-server,0,47,3,0,2,0,0,0,0,0,7,,,,,
Data for presentation:,02/15/13 12:00 AM,openbadges.org,0,31,8,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,02/15/13 12:00 AM,kpiggybank,0,2,4,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,standup-irc,0,1,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,mozmill,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,kitsune,0,205,0,0,0,0,0,0,0,0,9,,,,,
Data for presentation:,02/15/13 12:00 AM,betafarm,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,configman,0,7,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,node-hubble,0,9,1,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/15/13 12:00 AM,moz-grid-config,0,14,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/15/13 12:00 AM,kpi-dashboard,0,28,11,0,3,0,0,0,0,0,3,,,,,
Data for presentation:,02/15/13 12:00 AM,funfactory,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,fhr-jelly,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,remo,0,27,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/15/13 12:00 AM,badges.mozilla.org,0,6,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/15/13 12:00 AM,mcom-tests,0,11,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/15/13 12:00 AM,mozmill-ci,0,37,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/15/13 12:00 AM,source-map,0,10,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,02/15/13 12:00 AM,calculator,0,5,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,geodude,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/15/13 12:00 AM,dxr,0,8,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/15/13 12:00 AM,FlightDeck,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,firefoxos-quick-start,0,9,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/15/13 12:00 AM,memchaser,0,13,1,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/15/13 12:00 AM,123done,0,4,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/15/13 12:00 AM,Addon-Tests,0,10,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/15/13 12:00 AM,playdoh-lib,0,7,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/15/13 12:00 AM,inventory,0,0,1,0,1,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,awsbox,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/15/13 12:00 AM,browserid-cookbook,0,6,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,mozwebqa-bot,0,10,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/15/13 12:00 AM,openbadger,0,7,2,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/15/13 12:00 AM,standup,0,81,2,0,3,0,0,0,0,0,7,,,,,
Data for presentation:,02/15/13 12:00 AM,mozillians,0,59,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,02/15/13 12:00 AM,persona,0,481,0,0,6,0,0,0,0,0,42,,,,,
Data for presentation:,02/15/13 12:00 AM,dragnet,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,mozdownload,0,30,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/15/13 12:00 AM,mozillians-tests,0,38,0,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,02/15/13 12:00 AM,butter,9,6,9,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,02/15/13 12:00 AM,shumway,0,313,3,0,0,0,0,0,0,0,12,,,,,
Data for presentation:,02/15/13 12:00 AM,stoneridge,0,2,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/15/13 12:00 AM,openbadges-validator,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,02/15/13 12:00 AM,firefox-flicks,0,11,0,0,4,0,0,0,0,0,5,,,,,
Data for presentation:,02/15/13 12:00 AM,chief,0,1,0,0,5,0,0,0,0,0,3,,,,,
Data for presentation:,02/15/13 12:00 AM,deprecated-treestatus,1,7,1,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,02/15/13 12:00 AM,basket,0,10,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,02/15/13 12:00 AM,treeherder,0,13,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,02/15/13 12:00 AM,bouncer-tests,0,13,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/17/13 12:00 AM,CSOL-site,0,281,2,0,0,0,0,0,0,0,16,,,,,
Data for presentation:,03/17/13 12:00 AM,pytest-mozwebqa,0,5,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,socorro,0,76,0,0,0,0,0,0,6,0,12,,,,,
Data for presentation:,03/17/13 12:00 AM,r2d2b2g,0,188,6,0,0,0,0,0,0,0,32,,,,,
Data for presentation:,03/17/13 12:00 AM,elasticutils,0,52,0,0,8,0,0,0,0,0,6,,,,,
Data for presentation:,03/17/13 12:00 AM,amo-validator,0,4,0,0,5,0,0,0,0,0,5,,,,,
Data for presentation:,03/17/13 12:00 AM,node-client-sessions,0,27,1,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/17/13 12:00 AM,monolith-aggregator,0,1,0,0,3,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,socorro-crashstats,0,25,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/17/13 12:00 AM,source,0,5,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,mediawiki-bugzilla,0,25,4,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/17/13 12:00 AM,kuma,0,112,0,0,0,0,0,0,0,0,12,,,,,
Data for presentation:,03/17/13 12:00 AM,identity-ops,0,48,2,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/17/13 12:00 AM,doctorjs,0,10,1,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,03/17/13 12:00 AM,solitude,0,2,0,0,1,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,scrumbugz,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,qmo-tests,0,31,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,03/17/13 12:00 AM,webpay,0,2,0,0,2,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,bleach,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,eyedee.me,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,fireplace,0,29,0,0,125,0,0,0,0,0,8,,,,,
Data for presentation:,03/17/13 12:00 AM,marketplace-tests,0,4,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,picl-keyserver,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,caravela,0,8,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,kumascript,0,4,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,zamboni,0,41,0,0,207,0,0,0,0,0,19,,,,,
Data for presentation:,03/17/13 12:00 AM,persona-yahoo-bridge,0,250,12,0,1,0,0,0,0,0,16,,,,,
Data for presentation:,03/17/13 12:00 AM,popcorn-js,2,15,4,0,0,0,0,0,0,0,9,,,,,
Data for presentation:,03/17/13 12:00 AM,thimble.mozilla.org,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,nunjucks,0,58,1,0,0,0,0,0,0,0,11,,,,,
Data for presentation:,03/17/13 12:00 AM,nocturnal,0,12,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/17/13 12:00 AM,zest,0,0,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,togetherjs,0,305,3,0,5,0,0,0,0,0,8,,,,,
Data for presentation:,03/17/13 12:00 AM,rhino,0,8,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,remo-tests,0,53,0,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,03/17/13 12:00 AM,picl-desktop-client,0,0,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,fjord,0,43,0,0,1,0,0,0,0,0,6,,,,,
Data for presentation:,03/17/13 12:00 AM,talkilla,0,66,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/17/13 12:00 AM,kpiggybank,0,6,1,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/17/13 12:00 AM,mdn-tests,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,playdoh,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,login.webmaker.org,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,affiliates,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,moztrap-tests,0,62,0,0,0,0,0,0,0,0,9,,,,,
Data for presentation:,03/17/13 12:00 AM,socialapi-demo,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,django-browserid,0,74,1,0,2,0,0,0,0,0,13,,,,,
Data for presentation:,03/17/13 12:00 AM,addon-sdk,0,80,0,0,2,0,0,0,0,0,12,,,,,
Data for presentation:,03/17/13 12:00 AM,blushproof,0,25,2,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,openbadges-backpack,0,230,13,0,1,0,0,0,0,0,27,,,,,
Data for presentation:,03/17/13 12:00 AM,cookiemonster,0,40,2,0,7,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,addon-builder-helper,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,pdf.js,0,1199,6,0,1,0,0,0,0,0,104,,,,,
Data for presentation:,03/17/13 12:00 AM,areweslimyet,0,1,2,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,make.mozilla.org,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,webrtc-landing,0,7,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,mozmill-automation,0,9,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,sumo-tests,0,12,0,0,1,0,0,0,0,0,5,,,,,
Data for presentation:,03/17/13 12:00 AM,bedrock,0,185,0,0,0,0,0,0,0,0,23,,,,,
Data for presentation:,03/17/13 12:00 AM,source-map,0,66,1,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,03/17/13 12:00 AM,PyBrowserID,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,lightbeam,0,56,3,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/17/13 12:00 AM,picl-server,0,29,5,0,1,0,0,0,0,0,5,,,,,
Data for presentation:,03/17/13 12:00 AM,kitsune,0,188,0,0,1,0,0,0,0,0,8,,,,,
Data for presentation:,03/17/13 12:00 AM,betafarm,0,3,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,community.openbadges.org,0,0,1,19,2,0,0,0,0,0,7,,,,,
Data for presentation:,03/17/13 12:00 AM,configman,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,moz-grid-config,0,6,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/17/13 12:00 AM,kpi-dashboard,0,0,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,funfactory,0,5,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,jydoop,0,13,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,fhr-jelly,0,28,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,remo,0,28,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/17/13 12:00 AM,mcom-tests,0,46,0,0,0,0,0,0,0,0,10,,,,,
Data for presentation:,03/17/13 12:00 AM,mozmill-ci,0,79,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/17/13 12:00 AM,calculator,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,dxr,1,1,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,vinz-clortho,0,3,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,spade,0,9,17,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,memchaser,0,7,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/17/13 12:00 AM,123done,0,13,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,03/17/13 12:00 AM,Addon-Tests,0,11,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/17/13 12:00 AM,nightlytt,0,57,3,0,1,0,0,0,0,0,4,,,,,
Data for presentation:,03/17/13 12:00 AM,inventory,0,1,2,0,1,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,awsbox,0,16,1,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,03/17/13 12:00 AM,browserid-cookbook,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,mozwebqa-bot,0,0,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,openbadger,0,0,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,03/17/13 12:00 AM,mozillians,0,33,0,0,4,0,0,0,0,0,6,,,,,
Data for presentation:,03/17/13 12:00 AM,persona,0,612,1,0,2,0,0,0,0,0,48,,,,,
Data for presentation:,03/17/13 12:00 AM,deprecated-treestatus,0,12,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,dragnet,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,mozdownload,0,88,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,KitchenSink,0,7,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,03/17/13 12:00 AM,mozillians-tests,0,14,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,03/17/13 12:00 AM,mozhacks,0,6,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,butter,15,19,15,0,0,0,0,0,0,0,11,,,,,
Data for presentation:,03/17/13 12:00 AM,shumway,0,208,4,0,5,0,0,0,0,0,13,,,,,
Data for presentation:,03/17/13 12:00 AM,firefox-flicks,0,12,0,0,1,0,0,0,0,0,5,,,,,
Data for presentation:,03/17/13 12:00 AM,chief,0,5,4,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,basket,0,15,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,treeherder,0,5,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,03/17/13 12:00 AM,MakeAPI,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,03/17/13 12:00 AM,bouncer-tests,0,9,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,04/16/13 12:00 AM,CSOL-site,0,491,4,0,0,0,0,0,0,0,20,,,,,
Data for presentation:,04/16/13 12:00 AM,pytest-mozwebqa,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,04/16/13 12:00 AM,django-product-details,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,r2d2b2g,0,404,9,0,2,0,0,0,0,0,53,,,,,
Data for presentation:,04/16/13 12:00 AM,nightlytt,1,95,2,0,4,0,0,0,0,0,5,,,,,
Data for presentation:,04/16/13 12:00 AM,elasticutils,0,35,4,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,04/16/13 12:00 AM,amo-validator,0,17,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,node-client-sessions,0,27,0,0,3,0,0,0,0,0,7,,,,,
Data for presentation:,04/16/13 12:00 AM,ichnaea,0,7,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,source,0,13,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,high-fidelity,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,mediawiki-bugzilla,0,5,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,kuma,0,178,0,0,2,0,0,0,0,0,32,,,,,
Data for presentation:,04/16/13 12:00 AM,identity-ops,0,23,0,0,2,0,0,0,0,0,5,,,,,
Data for presentation:,04/16/13 12:00 AM,doctorjs,1,4,1,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,04/16/13 12:00 AM,solitude,0,4,0,0,4,0,0,0,0,0,6,,,,,
Data for presentation:,04/16/13 12:00 AM,popcorn.webmaker.org,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,04/16/13 12:00 AM,node-webmaker-loginapi,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,04/16/13 12:00 AM,scrumbugz,0,3,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,qmo-tests,0,21,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,04/16/13 12:00 AM,webpay,0,32,0,0,12,0,0,0,0,0,6,,,,,
Data for presentation:,04/16/13 12:00 AM,bleach,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,socorro,0,79,0,0,0,0,0,0,5,0,12,,,,,
Data for presentation:,04/16/13 12:00 AM,fireplace,0,100,0,0,151,0,0,0,0,0,12,,,,,
Data for presentation:,04/16/13 12:00 AM,PyHawk,0,9,1,50,0,0,0,0,0,0,7,,,,,
Data for presentation:,04/16/13 12:00 AM,moz-ldap,0,5,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,marketplace-tests,0,37,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,04/16/13 12:00 AM,caravela,0,20,21,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,zamboni,0,49,0,0,144,0,0,0,0,0,17,,,,,
Data for presentation:,04/16/13 12:00 AM,persona-yahoo-bridge,0,135,8,0,7,0,0,0,0,0,16,,,,,
Data for presentation:,04/16/13 12:00 AM,popcorn-js,1,28,1,0,0,0,0,0,0,0,10,,,,,
Data for presentation:,04/16/13 12:00 AM,thimble.mozilla.org,0,18,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,nunjucks,0,41,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,04/16/13 12:00 AM,task.js,0,2,2,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,nocturnal,0,5,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,zest,0,4,5,0,1,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,rr,0,38,5,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,04/16/13 12:00 AM,togetherjs,0,362,9,0,0,0,0,0,0,0,12,,,,,
Data for presentation:,04/16/13 12:00 AM,rhino,1,0,2,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,remo-tests,0,76,0,0,0,0,0,0,0,0,12,,,,,
Data for presentation:,04/16/13 12:00 AM,fjord,0,18,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,04/16/13 12:00 AM,talkilla,0,37,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,04/16/13 12:00 AM,mdn-tests,0,13,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,04/16/13 12:00 AM,playdoh,0,9,2,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,login.webmaker.org,0,37,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,04/16/13 12:00 AM,moztrap-tests,0,29,0,0,0,0,0,0,0,0,8,,,,,
Data for presentation:,04/16/13 12:00 AM,django-browserid,0,50,0,0,0,0,0,0,0,0,9,,,,,
Data for presentation:,04/16/13 12:00 AM,Socorro-Tests,0,13,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,04/16/13 12:00 AM,addon-sdk,0,50,0,0,0,0,0,0,0,0,14,,,,,
Data for presentation:,04/16/13 12:00 AM,blushproof,0,38,1,0,1,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,gcli,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,openbadges-backpack,0,125,9,0,0,0,0,0,0,0,17,,,,,
Data for presentation:,04/16/13 12:00 AM,socorro-crashstats,0,44,0,0,0,0,0,0,0,0,9,,,,,
Data for presentation:,04/16/13 12:00 AM,cookiemonster,0,24,1,0,11,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,elmo,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,04/16/13 12:00 AM,pdf.js,0,1035,10,0,1,0,0,0,0,0,99,,,,,
Data for presentation:,04/16/13 12:00 AM,areweslimyet,0,1,2,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,kuma-lib,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,04/16/13 12:00 AM,node-convict,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,04/16/13 12:00 AM,mozmill-automation,0,8,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,sumo-tests,0,19,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,04/16/13 12:00 AM,bedrock,0,174,1,0,1,0,0,0,0,0,22,,,,,
Data for presentation:,04/16/13 12:00 AM,fxa-auth-server,0,2,0,0,1,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,PyBrowserID,0,0,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,04/16/13 12:00 AM,lightbeam,0,21,2,0,1,0,0,0,0,0,4,,,,,
Data for presentation:,04/16/13 12:00 AM,picl-server,0,91,4,0,1,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,kpiggybank,0,14,1,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,kitsune,0,279,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,04/16/13 12:00 AM,betafarm,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,community.openbadges.org,0,0,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,04/16/13 12:00 AM,moz-grid-config,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,kpi-dashboard,0,5,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,webmaker.org,0,19,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,04/16/13 12:00 AM,fhr-jelly,0,24,0,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,04/16/13 12:00 AM,remo,0,20,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,mcom-tests,0,19,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,04/16/13 12:00 AM,mozmill-ci,0,14,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,04/16/13 12:00 AM,source-map,0,2,1,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,app-validator,0,0,0,0,3,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,calculator,0,2,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,dxr,0,27,0,0,0,0,0,0,0,0,5,,,,,
Data for presentation:,04/16/13 12:00 AM,vinz-clortho,0,72,0,0,6,0,0,0,0,0,5,,,,,
Data for presentation:,04/16/13 12:00 AM,spade,0,1,1,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,04/16/13 12:00 AM,aestimia,0,77,1,0,1,0,0,0,0,0,6,,,,,
Data for presentation:,04/16/13 12:00 AM,memchaser,0,13,0,0,2,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,123done,0,3,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,Addon-Tests,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,browserid-crypto,0,6,2,0,1,0,0,0,0,0,5,,,,,
Data for presentation:,04/16/13 12:00 AM,inventory,0,2,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,04/16/13 12:00 AM,mozilla-central,0,4,0,0,0,0,0,0,0,0,3,,,,,
Data for presentation:,04/16/13 12:00 AM,awsbox,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,04/16/13 12:00 AM,browserid-cookbook,0,7,0,0,0,0,0,0,0,0,4,,,,,
Data for presentation:,04/16/13 12:00 AM,openbadger,0,42,2,0,0,0,0,0,0,0,7,,,,,
Data for presentation:,04/16/13 12:00 AM,mozillians,0,34,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,04/16/13 12:00 AM,persona,0,650,0,0,5,0,0,0,0,0,54,,,,,
Data for presentation:,04/16/13 12:00 AM,mozdownload,0,22,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,04/16/13 12:00 AM,KitchenSink,0,1,0,0,0,0,0,0,0,0,1,,,,,
Data for presentation:,04/16/13 12:00 AM,mozillians-tests,0,12,0,0,0,0,0,0,0,0,6,,,,,
Data for presentation:,04/16/13 12:00 AM,mozhacks,0,3,0,0,0,0,0,0,0,0,2,,,,,
Data for presentation:,04/16/13 12:00 AM,shumway,0,317,3,0,3,0,0,0,0,0,23,,,,,
